endTime,artistName,trackName,msPlayed
2025-02-02 23:51,Jack Harlow,I WANNA SEE SOME ASS (feat. jetsonmade),13475
2025-02-02 23:54,Lauv,I Like Me Better,197436
2025-02-02 23:58,FloyyMenor,Gata Only,222000
2025-02-03 00:01,Lorde,Team,193058
2025-02-03 00:05,Eminem,The Monster,250188
2025-02-03 00:08,Shaboozey,A Bar Song (Tipsy),171291
2025-02-03 00:21,Post Malone,Wow.,149546
2025-02-03 00:24,Megan Thee Stallion,Mamushi (feat. Yuki Chiba),3096
2025-02-03 00:24,The Chainsmokers,Roses,226738
2025-02-03 00:29,Doja Cat,Agora Hills,265360
2025-02-03 00:32,Doja Cat,Juicy,203093
2025-02-03 00:33,Bradley Simpson,Daisies,14427
2025-02-03 00:35,Charli xcx,Apple,150767
2025-02-03 00:38,Charli xcx,B2b,178579
2025-02-03 00:41,Charli xcx,Von dutch,164284
2025-02-03 00:43,Calvin Harris,Slide (feat. Frank Ocean & Migos),20737
2025-02-03 00:43,Tinashe,Faded Love (feat. Future),743
2025-02-03 00:43,Sevdaliza,Alibi (with Pabllo Vittar & Yseult),1137
2025-02-03 00:43,Megan Thee Stallion,Girls in the Hood,1230
2025-02-03 00:43,Megan Thee Stallion,Sweetest Pie,952
2025-02-03 00:43,Charli xcx,360,133805
2025-02-03 00:46,Nicky Youre,Eyes On You,177371
2025-02-03 00:47,Frank Ocean,Lost,14319
2025-02-03 00:53,Bad Bunny,DÁKITI,205090
2025-02-03 00:54,Tinashe,Nasty,18064
2025-02-03 00:57,Tate McRae,she's all i wanna be,207120
2025-02-03 01:00,Ed Sheeran,Lego House,185093
2025-02-03 01:01,Troy,What I've Been Looking For (Reprise),25604
2025-02-03 01:01,Fergie,Big Girls Don't Cry (Personal),7058
2025-02-03 01:05,The Chainsmokers,Something Just Like This,247160
2025-02-03 01:09,Zerb,Addicted,21753
2025-02-03 01:09,The Chainsmokers,Closer,247173
2025-02-03 01:13,The Chainsmokers,Don't Let Me Down,208053
2025-02-03 01:16,The Chainsmokers,Paris,221506
2025-02-03 01:20,The Chainsmokers,Roses (feat. ROZES),225800
2025-02-03 01:21,Alok,Jungle,23391
2025-02-03 01:24,The Chainsmokers,This Feeling,197946
2025-02-03 01:27,The Chainsmokers,Takeaway,209880
2025-02-03 01:29,The Chainsmokers,All We Know,70526
2025-02-03 01:29,The Chainsmokers,High,13699
2025-02-03 01:32,Gunna,one of wun,1230
2025-02-03 01:32,Kendrick Lamar,squabble up,5338
2025-02-03 01:32,Kendrick Lamar,luther (with sza),177598
2025-02-03 01:35,Kendrick Lamar,squabble up,157992
2025-02-03 01:37,Gunna,one of wun,144000
2025-02-03 01:39,GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),149461
2025-02-03 01:42,SZA,BMF,180746
2025-02-03 01:46,Don Toliver,No Pole,187613
2025-02-03 01:48,Sabrina Carpenter,Taste,157279
2025-02-03 01:48,Kendrick Lamar,peekaboo (feat. azchike),12188
2025-02-03 01:50,Sexyy Red,Fat Juicy & Wet,13345
2025-02-03 01:50,ROSÉ,APT.,1277
2025-02-03 01:50,Gunna,on one tonight,90760
2025-02-03 01:54,Travis Scott,4X4,1253
2025-02-03 01:54,Tory Lanez,The Color Violet,226466
2025-02-03 01:54,Tate McRae,Sports car,7067
2025-02-03 01:54,Lola Young,Messy,2414
2025-02-03 01:54,Sabrina Carpenter,Good Graces,1834
2025-02-03 02:01,Don Toliver,BANDIT,147706
2025-02-03 02:04,Addison Rae,Diet Pepsi,169697
2025-02-03 02:07,Tommy Richman,MILLION DOLLAR BABY,155151
2025-02-03 02:10,Sabrina Carpenter,Bed Chem,171869
2025-02-03 02:13,The Weeknd,Pray For Me,211420
2025-02-03 02:13,Don Toliver,NEW DROP,2786
2025-02-03 02:13,Travis Scott,FE!N (feat. Playboi Carti),14282
2025-02-03 02:18,SZA,30 For 30 (with Kendrick Lamar),278276
2025-02-03 02:21,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2025-02-03 02:24,Sabrina Carpenter,Espresso,175459
2025-02-03 02:24,Ndotz,"Embrace It (feat. Sexyy Red, Flo Milli, RJ Pasin) - Remix",8656
2025-02-03 02:25,GloRilla,TGIF,25750
2025-02-03 02:28,Travis Scott,4X4,190581
2025-02-03 02:32,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-02-03 02:35,Travis Scott,HIGHEST IN THE ROOM,175720
2025-02-03 02:35,Don Toliver,Embarrassed (feat. Travis Scott),9096
2025-02-03 02:35,Mustard,Parking Lot,1207
2025-02-03 02:38,Metro Boomin,Trance (with Travis Scott & Young Thug),194786
2025-02-03 02:40,BigXthaPlug,Mmhmm,119015
2025-02-03 02:44,Travis Scott,I KNOW ?,213029
2025-02-03 02:48,Travis Scott,BUTTERFLY EFFECT,0
2025-02-03 02:48,Central Cee,GBP (feat. 21 Savage),11970
2025-02-03 02:48,Drake,Headlines,1486
2025-02-03 02:48,Kanye West,Bound 2,229146
2025-02-03 02:48,Don Toliver,ICE AGE (FEAT. TRAVIS SCOTT),8521
2025-02-03 02:52,Drake,Headlines,235986
2025-02-03 02:55,Travis Scott,BUTTERFLY EFFECT,190557
2025-02-03 02:55,Kid Cudi,AT THE PARTY (feat. Pharrell Williams & Travis Scott),1578
2025-02-03 02:55,BigXthaPlug,Back On My BS,0
2025-02-03 02:55,Metro Boomin,Overdue (with Travis Scott),5038
2025-02-03 05:22,Marshmello,One Thing Right,125410
2025-02-03 05:23,Zedd,Clarity,14569
2025-02-03 21:29,The Chainsmokers,Something Just Like This,154700
2025-02-04 03:00,Zerb,Addicted,1369
2025-02-04 03:00,The Chainsmokers,Don't Let Me Down,9775
2025-02-04 03:00,The Chainsmokers,Closer,952
2025-02-04 03:00,The Chainsmokers,Something Just Like This,58398
2025-02-05 03:10,Marshmello,One Thing Right,149699
2025-02-05 21:40,Marshmello,One Thing Right,10101
2025-02-05 22:09,Anne-Marie,2002,186986
2025-02-05 22:13,Katy Perry,Last Friday Night (T.G.I.F.),230733
2025-02-05 22:15,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),87110
2025-02-05 22:15,Kronan,Gatluak - Bakermat Remix,520
2025-02-05 22:17,Gracie Abrams,That’s So True,166300
2025-02-07 18:49,Gracie Abrams,"I Love You, I'm Sorry",153689
2025-02-07 18:52,Marshmello,One Thing Right,181823
2025-02-07 18:54,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-02-07 18:57,Tinashe,No Broke Boys,132773
2025-02-08 00:29,Sabrina Carpenter,Juno,149735
2025-02-08 00:32,Marshmello,One Thing Right,181823
2025-02-08 00:34,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-02-08 01:09,Tinashe,No Broke Boys,132773
2025-02-08 01:12,Sabrina Carpenter,Juno,223192
2025-02-08 20:03,Lady Gaga,Die With A Smile,12922
2025-02-08 20:06,Marshmello,One Thing Right,181823
2025-02-08 20:08,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-02-08 20:11,Tinashe,No Broke Boys,132773
2025-02-08 20:14,Sabrina Carpenter,Juno,223192
2025-02-08 21:05,Lady Gaga,Die With A Smile,160122
2025-02-10 18:55,Marshmello,One Thing Right,181823
2025-02-10 18:58,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-02-10 20:07,Tinashe,No Broke Boys,132773
2025-02-10 20:11,Sabrina Carpenter,Juno,223192
2025-02-11 22:44,Lady Gaga,Die With A Smile,184151
2025-02-11 22:47,Sam Hunt,Body Like A Back Road,162546
2025-02-11 22:50,Marshmello,One Thing Right,181823
2025-02-11 22:53,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-02-11 22:55,Tinashe,No Broke Boys,132773
2025-02-12 00:00,Sabrina Carpenter,Juno,3078
2025-02-12 00:54,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-02-12 00:58,Katy Perry,Last Friday Night (T.G.I.F.),230733
2025-02-12 01:01,Kendrick Lamar,Rich Spirit,202285
2025-02-12 01:04,Gunna,one of wun,144000
2025-02-12 01:06,Tyla,PUSH 2 START,156825
2025-02-12 01:10,Mina Okabe,Every Second,182076
2025-02-14 06:52,OneRepublic,Sunshine,20731
2025-02-14 06:55,Marshmello,One Thing Right,181823
2025-02-14 06:58,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-02-14 07:00,Tinashe,No Broke Boys,132773
2025-02-14 07:04,Sabrina Carpenter,Juno,223192
2025-02-14 07:12,Lady Gaga,Die With A Smile,251667
2025-02-14 07:15,Katy Perry,Last Friday Night (T.G.I.F.),18489
2025-02-14 07:15,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-02-14 07:15,Chappell Roan,After Midnight,490
2025-02-14 07:19,Chappell Roan,Red Wine Supernova,192720
2025-02-14 07:22,Chappell Roan,Femininomenon,219710
2025-02-14 18:04,Gracie Abrams,That’s So True,137970
2025-02-14 18:11,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),18902
2025-02-14 18:13,Ed Sheeran,Perfect,43393
2025-02-14 18:14,Benson Boone,Beautiful Things,2368
2025-02-14 18:14,Natasha Bedingfield,Love Like This (feat. Sean Kingston),1365
2025-02-14 18:14,Rihanna,Loveeeeeee Song,18964
2025-02-14 18:15,Sia,Snowman,17685
2025-02-14 18:15,James Bay,Let It Go,30805
2025-02-14 18:16,Bazzi,I.F.L.Y.,25621
2025-02-14 18:18,James Arthur,Say You Won't Let Go,14848
2025-02-14 18:18,Khalid,Saturday Nights,13078
2025-02-14 18:19,Jeremy Zucker,comethru,52373
2025-02-14 18:22,Adele,Make You Feel My Love,44054
2025-02-14 18:51,Sara Bareilles,Love Song,2325
2025-02-16 03:08,Sara Bareilles,Love Song,1386
2025-02-16 03:08,Kardinal Offishall,Dangerous,1749
2025-02-16 03:10,Gunna,one of wun,144000
2025-02-16 03:13,Tyla,PUSH 2 START,156825
2025-02-16 03:16,Mina Okabe,Every Second,182076
2025-02-16 03:19,OneRepublic,Sunshine,163854
2025-02-16 04:20,Kardinal Offishall,Dangerous,123424
2025-02-16 04:29,Kardinal Offishall,Dangerous,122929
2025-02-16 04:30,David Guetta,I Don't Wanna Wait,62772
2025-02-16 04:34,Billie Eilish,BIRDS OF A FEATHER,210373
2025-02-16 04:37,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-02-16 05:47,Doechii,NISSAN ALTIMA,38442
2025-02-16 05:51,Kehlani,After Hours,202414
2025-02-16 05:51,Lee Hyori,10 Minutes,3604
2025-02-16 23:09,The Weeknd,The Hills,195237
2025-02-16 23:14,Sara Bareilles,Love Song,258826
2025-02-16 23:18,Gwen Stefani,The Sweet Escape,246466
2025-02-17 01:49,Maroon 5,Sunday Morning,33506
2025-02-17 01:50,Maroon 5,Sunday Morning,12469
2025-02-17 01:52,Tyla,PUSH 2 START,156825
2025-02-17 01:55,Mina Okabe,Every Second,182076
2025-02-17 01:58,OneRepublic,Sunshine,163854
2025-02-17 02:02,Kardinal Offishall,Dangerous,246053
2025-02-17 02:03,David Guetta,I Don't Wanna Wait,61051
2025-02-17 02:58,Gracie Abrams,That’s So True,88514
2025-02-17 02:59,Gracie Abrams,That’s So True,49436
2025-02-17 03:01,Doechii,NISSAN ALTIMA,126832
2025-02-17 03:05,Kehlani,After Hours,202414
2025-02-17 03:09,Lee Hyori,10 Minutes,236147
2025-02-17 03:29,The Weeknd,The Hills,242253
2025-02-17 03:32,Kendrick Lamar,luther (with sza),177598
2025-02-17 03:34,Chappell Roan,After Midnight,117454
2025-02-17 03:37,GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),149461
2025-02-17 03:37,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),14691
2025-02-17 03:37,Kendrick Lamar,squabble up,21733
2025-02-17 03:37,Kendrick Lamar,tv off (feat. lefty gunplay),1184
2025-02-17 22:56,Kendrick Lamar,tv off (feat. lefty gunplay),144753
2025-02-17 23:04,The Chainsmokers,Something Just Like This,247160
2025-02-18 20:28,The Chainsmokers,Closer,50590
2025-02-18 20:32,The Chainsmokers,Something Just Like This,247160
2025-02-18 20:36,The Chainsmokers,Closer,244960
2025-02-18 20:37,The Chainsmokers,Don't Let Me Down,98048
2025-02-18 20:41,The Chainsmokers,Paris,221506
2025-02-18 20:45,The Chainsmokers,Roses (feat. ROZES),225800
2025-02-18 20:48,Alok,Jungle,14605
2025-02-18 20:52,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-02-18 22:51,Kendrick Lamar,luther (with sza),141110
2025-02-19 18:54,Tinashe,No Broke Boys,132773
2025-02-19 18:57,Sabrina Carpenter,Juno,223192
2025-02-19 18:58,Lady Gaga,Die With A Smile,50113
2025-02-19 20:06,Gracie Abrams,"I Love You, I'm Sorry",57270
2025-02-19 20:09,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-02-19 20:13,Katy Perry,Last Friday Night (T.G.I.F.),230733
2025-02-20 05:39,Tinashe,No Broke Boys,6919
2025-02-20 05:39,Gracie Abrams,"I Love You, I'm Sorry",7221
2025-02-20 05:39,Gracie Abrams,"I Love You, I'm Sorry",510
2025-02-20 05:39,Kendrick Lamar,Rich Spirit,123340
2025-02-22 08:54,City Girls,Pussy Talk,170368
2025-02-22 22:14,Lil Jon & The East Side Boyz,Get Low,4410
2025-02-22 22:18,ABBA,Mamma Mia,213266
2025-02-22 22:37,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),249733
2025-02-24 04:29,Gigi Perez,Sailor Song,211978
2025-02-24 05:56,Tinie Tempah,Written in the Stars (feat. Eric Turner),33430
2025-02-24 06:00,Gigi Perez,Sailor Song,43270
2025-02-24 06:10,Gigi Perez,Sailor Song,88874
2025-02-24 06:28,Gigi Perez,Sailor Song,179733
2025-02-24 18:58,Gigi Perez,Sailor Song,211978
2025-02-24 18:58,Justin Bieber,Beauty And A Beat,10041
2025-02-24 20:56,Marshmello,One Thing Right,68990
2025-02-24 20:59,Gigi Perez,Sailor Song,211978
2025-02-24 21:00,KYLE,Sex & Super Smash Bros.,4921
2025-02-25 00:23,Gigi Perez,Sailor Song,45270
2025-02-25 00:27,Gigi Perez,Sailor Song,211978
2025-02-25 00:27,Breakbot,Baby I'm Yours,36160
2025-02-25 00:31,Gigi Perez,Sailor Song,211978
2025-02-25 00:34,Gracie Abrams,That’s So True,166300
2025-02-25 00:37,Marshmello,One Thing Right,181823
2025-02-25 00:39,Kendrick Lamar,peekaboo (feat. azchike),155917
2025-02-25 00:42,Tinashe,No Broke Boys,132773
2025-02-25 00:48,City Girls,Pussy Talk,218332
2025-02-25 00:50,Kendrick Lamar,squabble up,157992
2025-02-25 00:55,Sara Bareilles,Love Song,258826
2025-02-25 00:58,Gigi Perez,Sailor Song,211978
2025-02-25 01:01,Gracie Abrams,"I Love You, I'm Sorry",157146
2025-02-25 01:04,Kendrick Lamar,Rich Spirit,202285
2025-02-25 01:07,Tyla,PUSH 2 START,156825
2025-02-25 01:10,Gracie Abrams,That’s So True,166300
2025-02-25 01:15,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),292613
2025-02-25 01:20,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2025-02-25 01:23,Anne-Marie,2002,186986
2025-02-25 01:26,Shaboozey,A Bar Song (Tipsy),171291
2025-02-25 03:23,Ed Sheeran,Photograph,484203
2025-02-25 03:24,Kanye West,Gold Digger,6070
2025-02-25 03:27,Gigi Perez,Sailor Song,211978
2025-02-25 03:30,Sabrina Carpenter,Taste,157279
2025-02-25 03:31,Addison Rae,Diet Pepsi,4110
2025-02-25 03:31,Billie Eilish,BIRDS OF A FEATHER,74921
2025-02-25 03:35,Sara Bareilles,Love Song,258826
2025-02-25 03:43,Rihanna,S&M,760
2025-02-25 03:43,Gwen Stefani,The Sweet Escape,118493
2025-02-25 03:47,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),245426
2025-02-25 03:48,Katy Perry,The One That Got Away,57713
2025-02-25 03:51,Gigi Perez,Sailor Song,211978
2025-02-25 03:54,Billie Eilish,ocean eyes,172581
2025-02-25 04:27,Gracie Abrams,"I Love You, I'm Sorry",92500
2025-02-25 04:28,Anne-Marie,2002,2860
2025-02-25 04:28,Tyla,PUSH 2 START,24320
2025-02-25 04:31,Sabrina Carpenter,Please Please Please,13251
2025-02-25 04:31,Gigi Perez,Sailor Song,211978
2025-02-25 04:35,Chappell Roan,Femininomenon,218740
2025-02-25 04:37,Chappell Roan,Red Wine Supernova,135789
2025-02-25 04:38,Tate McRae,Sports car,48540
2025-02-25 04:46,Tate McRae,Miss possessive,41910
2025-02-27 02:42,Gigi Perez,Sailor Song,356300
2025-02-27 02:46,Gigi Perez,Sailor Song,211978
2025-02-27 03:14,Charli xcx,Guess featuring billie eilish,6996
2025-02-27 03:17,Gracie Abrams,That’s So True,166300
2025-02-27 03:19,Sabrina Carpenter,Taste,157279
2025-02-28 03:26,Billie Eilish,BIRDS OF A FEATHER,73698
2025-02-28 06:19,Ashley Tisdale,He Said She Said,274530
2025-02-28 16:32,Ashley Tisdale,He Said She Said,832
2025-02-28 16:32,Cher Lloyd,Want U Back,133850
2025-02-28 16:36,Gracie Abrams,That’s So True,6977
2025-02-28 16:36,Gigi Perez,Sailor Song,211978
2025-02-28 16:39,Ashley Tisdale,He Said She Said,188000
2025-02-28 18:55,Nicki Minaj,Pound The Alarm,83756
2025-02-28 18:58,Billie Eilish,BIRDS OF A FEATHER,12691
2025-02-28 18:58,Gigi Perez,Sailor Song,211978
2025-02-28 19:52,Kendrick Lamar,tv off (feat. lefty gunplay),67880
2025-02-28 19:56,Kendrick Lamar,tv off (feat. lefty gunplay),220690
2025-02-28 19:59,Kendrick Lamar,luther (with sza),177598
2025-03-01 07:38,Jack Harlow,Lovin On Me,2670
2025-03-01 07:38,Tommy Richman,MILLION DOLLAR BABY,9264
2025-03-01 07:38,Doechii,DENIAL IS A RIVER,11634
2025-03-01 07:38,Doechii,DENIAL IS A RIVER,55131
2025-03-01 07:42,Doechii,Alter Ego (with JT),204094
2025-03-01 07:45,Kehlani,After Hours,202414
2025-03-01 07:47,Doechii,NISSAN ALTIMA,126832
2025-03-01 07:49,Charli xcx,360,133805
2025-03-01 07:50,Tate McRae,Sports car,15146
2025-03-01 07:50,Charli xcx,Von dutch,952
2025-03-01 07:50,Doechii,MPH,1207
2025-03-01 07:50,Doechii,CATFISH,1230
2025-03-01 07:50,Katy Perry,"I'M HIS, HE'S MINE (feat. Doechii)",859
2025-03-01 07:50,Sabrina Carpenter,Busy Woman,1369
2025-03-01 07:50,Chappell Roan,Red Wine Supernova,1207
2025-03-01 07:50,JENNIE,ExtraL (feat. Doechii),952
2025-03-01 07:50,Sabrina Carpenter,15 Minutes,1277
2025-03-01 07:53,Tinashe,No Broke Boys,132773
2025-03-01 08:02,Chappell Roan,"Good Luck, Babe!",218423
2025-03-01 08:06,Chappell Roan,Femininomenon,218711
2025-03-01 08:09,Chappell Roan,Red Wine Supernova,192720
2025-03-01 08:11,Tinashe,No Broke Boys,132773
2025-03-01 08:15,Sabrina Carpenter,Juno,223192
2025-03-01 16:38,Gracie Abrams,"I Love You, I'm Sorry",115621
2025-03-01 16:39,Gigi Perez,Sailor Song,9322
2025-03-01 16:39,Gigi Perez,Sailor Song,580
2025-03-01 16:42,Gigi Perez,Sailor Song,211978
2025-03-01 16:45,Tyla,PUSH 2 START,156825
2025-03-01 16:48,Kehlani,After Hours,202414
2025-03-01 16:51,Tyla,PUSH 2 START,156825
2025-03-01 16:54,Gigi Perez,Sailor Song,211978
2025-03-01 16:58,Sabrina Carpenter,Taste,157279
2025-03-01 17:01,Gracie Abrams,That’s So True,166300
2025-03-01 17:05,Chappell Roan,"Good Luck, Babe!",218423
2025-03-01 17:08,Billie Eilish,BIRDS OF A FEATHER,210373
2025-03-01 17:12,Lady Gaga,Die With A Smile,251667
2025-03-01 17:16,Lord Huron,The Night We Met,208211
2025-03-01 17:19,Djo,End of Beginning,2577
2025-03-01 17:19,Hozier,Too Sweet,166470
2025-03-01 17:22,Ashley Tisdale,He Said She Said,188000
2025-03-01 17:25,Bridgit Mendler,Ready or Not,200946
2025-03-01 20:11,Cher Lloyd,Want U Back,55574
2025-03-02 05:17,Bridgit Mendler,Ready or Not,6640
2025-03-02 05:17,Gigi Perez,Sailor Song,2879
2025-03-02 05:17,Cher Lloyd,Want U Back,4806
2025-03-02 05:17,Ariana Grande,Problem,417
2025-03-02 05:17,Ariana Grande,Problem,510
2025-03-02 05:17,Lady Gaga,Just Dance,557
2025-03-02 05:17,Lady Gaga,Just Dance,650
2025-03-02 05:23,City Girls,Pussy Talk,218332
2025-03-02 05:26,Ariana Grande,motive (with Doja Cat),167989
2025-03-02 05:26,Saweetie,My Type,16936
2025-03-02 05:29,Doja Cat,Get Into It (Yuh),9373
2025-03-02 05:29,City Girls,Act Up,158332
2025-03-02 05:31,Big Boss Vette,Pretty Girls Walk,140053
2025-03-02 05:34,Bhad Bhabie,Bestie (feat. Kodak Black),140491
2025-03-02 05:34,Ariana Grande,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",4176
2025-03-02 05:36,Saweetie,Best Friend (feat. Doja Cat),155883
2025-03-02 05:39,City Girls,Twerk (feat. Cardi B),166476
2025-03-02 05:42,Doja Cat,Juicy,203093
2025-03-02 05:43,Jack Harlow,I WANNA SEE SOME ASS (feat. jetsonmade),6222
2025-03-02 05:43,Cardi B,WAP (feat. Megan Thee Stallion),6153
2025-03-02 05:46,Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",201314
2025-03-02 05:46,City Girls,Twerkulator,6840
2025-03-02 05:50,Doja Cat,Cyber Sex,3902
2025-03-02 05:50,Cardi B,Up,4876
2025-03-02 05:50,Doechii,Yucky Blucky Fruitcake,10216
2025-03-02 05:50,Tyga,Freaky Deaky,215281
2025-03-02 05:53,City Girls,Rodeo,177370
2025-03-02 05:56,Pardison Fontaine,Peach (feat. City Girls),20201
2025-03-02 05:56,Saweetie,Tap In,139413
2025-03-02 05:56,Doja Cat,Go To Town,8730
2025-03-02 05:56,Ashnikko,Daisy,10523
2025-03-02 05:59,Doja Cat,Fancy,179186
2025-03-02 06:03,The Weeknd,In Your Eyes (with Doja Cat) - Remix,237911
2025-03-02 06:03,Doja Cat,Payday (feat. Young Thug),11517
2025-03-02 06:06,City Girls,What We Doin',26347
2025-03-02 06:06,Ariana Grande,MONOPOLY (with Victoria Monét),158586
2025-03-02 06:07,BANKS,Delulu,3111
2025-03-02 06:07,Sabrina Carpenter,Honeymoon Fades,4783
2025-03-02 06:10,Doja Cat,Wild Beach,204360
2025-03-02 06:13,Tinashe,Link Up,20137
2025-03-02 06:13,SZA,Kill Bill (feat. Doja Cat),175836
2025-03-02 06:14,City Girls,Double CC's,69404
2025-03-02 06:17,Sabrina Carpenter,Taste,157279
2025-03-02 06:21,Sabrina Carpenter,Juno,223192
2025-03-02 06:25,Lady Gaga,Die With A Smile,251667
2025-03-02 06:26,Gracie Abrams,"I Love You, I'm Sorry",36557
2025-03-02 06:29,Gracie Abrams,That’s So True,161935
2025-03-02 06:32,Rihanna,Rude Boy,222920
2025-03-02 06:36,Kendrick Lamar,All The Stars (with SZA),232186
2025-03-02 06:40,Kardinal Offishall,Dangerous,246053
2025-03-02 06:44,The Weeknd,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),215466
2025-03-02 06:48,Ariana Grande,Into You,244453
2025-03-02 06:48,Taylor Swift,I Knew You Were Trouble.,1764
2025-03-02 06:48,Eminem,The Monster,1671
2025-03-02 06:48,Flo Rida,Low (feat. T-Pain),5039
2025-03-02 06:48,The Weeknd,The Hills,2879
2025-03-02 06:48,Lady Gaga,Poker Face,7076
2025-03-02 06:51,Lady Gaga,Telephone,14518
2025-03-02 06:51,Doja Cat,Boss Bitch,134239
2025-03-02 06:54,Maroon 5,One More Night,5368
2025-03-02 06:54,Tyla,Water,200255
2025-03-02 06:54,Bebe Rexha,I Got You,0
2025-03-02 06:54,The Weeknd,Can't Feel My Face,0
2025-03-02 06:54,Tyga,Rack City,0
2025-03-02 06:54,Lady Gaga,Paparazzi,0
2025-03-02 06:54,Gwen Stefani,The Sweet Escape,1137
2025-03-02 06:55,Rihanna,Only Girl (In The World),4318
2025-03-02 06:55,Lady Gaga,Applause,534
2025-03-02 06:55,Rihanna,We Found Love,2438
2025-03-02 06:55,Pitbull,Time of Our Lives,11772
2025-03-02 06:55,The Weeknd,Often,673
2025-03-02 06:55,Tyla,Jump,0
2025-03-02 06:55,Maroon 5,Maps,905
2025-03-02 06:57,Doechii,NISSAN ALTIMA,126832
2025-03-02 07:00,Kehlani,After Hours,202414
2025-03-02 07:00,Lee Hyori,10 Minutes,2797
2025-03-02 07:01,The Weeknd,The Hills,6849
2025-03-02 07:01,Kendrick Lamar,luther (with sza),6130
2025-03-02 07:03,GloRilla,WHATCHU KNO ABOUT ME (feat. Sexyy Red),149461
2025-03-02 07:04,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),46015
2025-03-02 07:06,Tinashe,No Broke Boys,132773
2025-03-02 07:06,Sabrina Carpenter,Juno,20976
2025-03-02 07:07,Sabrina Carpenter,Espresso,12329
2025-03-02 07:10,Sabrina Carpenter,Bed Chem,171869
2025-03-02 07:10,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",11717
2025-03-02 07:13,SZA,BMF,180746
2025-03-02 07:15,Doechii,DENIAL IS A RIVER,159586
2025-03-02 07:19,Chappell Roan,"Good Luck, Babe!",218423
2025-03-02 07:22,Sabrina Carpenter,Feather,185552
2025-03-02 07:26,Billie Eilish,BIRDS OF A FEATHER,210373
2025-03-02 07:28,Charli xcx,Apple,151739
2025-03-02 07:29,The Weeknd,Dancing In The Flames,41427
2025-03-02 07:29,SZA,Saturn,1509
2025-03-02 07:32,Post Malone,I Had Some Help (Feat. Morgan Wallen),31735
2025-03-02 07:32,Sabrina Carpenter,Nonsense,163648
2025-03-02 07:35,Tate McRae,Revolving door,180032
2025-03-02 07:37,Charli xcx,360,133805
2025-03-02 07:38,Billie Eilish,LUNCH,3739
2025-03-02 07:38,SZA,30 For 30 (with Kendrick Lamar),2159
2025-03-02 07:40,Tyla,PUSH 2 START,156825
2025-03-02 07:43,Chappell Roan,Red Wine Supernova,192720
2025-03-02 07:46,Sabrina Carpenter,Good Graces,185265
2025-03-02 07:49,Ariana Grande,we can't be friends (wait for your love),162213
2025-03-02 07:52,Tate McRae,I know love (feat. The Kid LAROI),156222
2025-03-02 07:55,SZA,Snooze,201800
2025-03-02 07:59,Taylor Swift,Delicate,232253
2025-03-02 21:05,Chappell Roan,Femininomenon,169490
2025-03-02 23:59,Gigi Perez,Sailor Song,211978
2025-03-03 00:03,Chappell Roan,"Good Luck, Babe!",218423
2025-03-03 03:56,Gracie Abrams,"I Love You, I'm Sorry",3897
2025-03-03 03:56,Doja Cat,Fancy,0
2025-03-03 04:00,Rihanna,Rude Boy,221360
2025-03-03 04:08,Ashley Tisdale,He Said She Said,23540
2025-03-03 19:52,Rihanna,Rude Boy,220060
2025-03-03 19:52,Ashley Tisdale,He Said She Said,1660
2025-03-03 19:52,Sabrina Carpenter,Juno,4240
2025-03-03 19:52,Doja Cat,Fancy,3420
2025-03-03 19:56,City Girls,Pussy Talk,218332
2025-03-03 20:17,City Girls,Act Up,12860
2025-03-03 20:18,Rihanna,Umbrella,3850
2025-03-03 20:18,Saweetie,Best Friend (feat. Doja Cat),8860
2025-03-03 20:21,Sabrina Carpenter,Bed Chem,171869
2025-03-03 20:24,Kendrick Lamar,luther (with sza),177598
2025-03-03 20:27,Ashley Tisdale,He Said She Said,3080
